2011	07	17	13	15	00	22	19.08
2011	07	17	13	45	00	22.15	19.1
2011	07	17	14	15	00	23.33	18.16
2011	07	17	14	45	00	23.58	17.21
2011	07	17	15	15	00	23.73	14.14
2011	07	17	15	45	00	23.5	15.22
2011	07	17	16	15	00	23.49	17.06
2011	07	17	16	45	00	24.19	16.51
2011	07	17	17	15	00	23.9	15.81
2011	07	17	17	45	00	23.82	14.44
2011	07	17	18	15	00	23.55	12.78
2011	07	17	18	45	00	23.55	13.02
2011	07	17	19	15	00	22.73	13.2
2011	07	17	19	45	00	22.45	13.83
2011	07	17	20	15	00	22.03	14.1
2011	07	17	20	45	00	21.7	14.07
2011	07	17	21	15	00	21.41	13.68
2011	07	17	21	45	00	21.02	13.65
2011	07	17	22	15	00	20.28	14.15
2011	07	17	22	45	00	19.95	13.12
2011	07	17	23	15	00	19.54	12.54
2011	07	17	23	45	00	19.16	12.2
2011	07	18	00	15	00	17.04	16.81
